101,2025,45,013,45,1006.225,36.45742,66.39275,36.7111,1.96,24.88,-2.77498,0,36.53812,36.45166,37.32
101,2025,45,013,50,1006.163,36.58025,66.39275,36.7111,2.0776,0.824,-2.77498,0,36.53812,36.45166,37.36
101,2025,45,013,55,1006.225,36.45742,66.35863,36.7111,2.1364,3.416,-3.171406,0,36.53812,36.45166,37.33
101,2025,45,014,0,1006.288,36.58025,66.32451,36.7111,1.96,36.43,-2.77498,0,36.53812,36.45166,37.28
101,2025,45,014,5,1006.288,36.51883,66.46098,36.7111,1.7052,18.75,-3.171406,0,36.53812,36.45166,37.3
101,2025,45,014,10,1006.288,36.45742,66.63157,36.7111,1.568,22.87,-3.171406,0,36.53812,36.45166,37.29
101,2025,45,014,15,1006.288,36.39601,66.49509,36.7111,1.6072,0.194,-2.77498,0,36.53812,36.43441,37.25
101,2025,45,014,20,1006.288,36.51883,66.56333,36.7111,1.2544,25.6,-2.378554,0,36.53812,36.43441,37.28
101,2025,45,014,25,1006.163,36.45742,66.59745,36.7111,1.3132,30.33,-2.77498,0,36.52087,36.43441,37.28
101,2025,45,014,30,1006.225,36.51883,66.66569,36.6938,1.6268,28.32,-3.171406,0,36.52087,36.43441,37.3
101,2025,45,014,35,1006.163,36.51883,66.6998,36.7111,1.6856,28.9,-2.378554,0,36.50357,36.41711,37.29
101,2025,45,014,40,1006.225,36.39601,66.76804,36.7111,1.5876,36.09,-2.378554,0,36.50357,36.41711,37.25
101,2025,45,014,45,1006.289,36.45765,66.80235,36.69402,1.3524,20.59,-2.774979,0,36.50379,36.41733,37.27
101,2025,45,014,50,1006.227,36.39623,66.76823,36.69402,1.6072,41.81,-2.774979,0,36.50379,36.40002,37.24
101,2025,45,014,55,1006.289,36.51906,66.87059,36.69402,1.5092,45.13,-3.171405,0,36.48649,36.40002,37.22
101,2025,45,015,0,1006.289,36.39623,66.97294,36.71132,1.5876,13.64,-2.774979,0,36.46918,36.40002,37.18
101,2025,45,015,5,1006.289,36.45765,67.07529,36.69402,1.8816,13.81,-3.171405,0,36.46918,36.38272,37.15
101,2025,45,015,10,1006.227,36.39623,67.04118,36.69402,2.1168,46.41,-3.171405,0,36.46918,36.38272,37.18
101,2025,45,015,15,1006.289,36.58047,66.9047,36.69402,1.4112,23.74,-2.378553,0,36.45188,36.38272,37.2
101,2025,45,015,20,1006.289,36.51906,66.76823,36.69402,1.9208,13.47,-3.171405,0,36.45188,36.38272,37.19
101,2025,45,015,25,1006.289,36.39623,66.7,36.69402,1.4504,63.13,-2.378553,0,36.45188,36.36547,37.2
101,2025,45,015,30,1006.289,36.45765,66.66588,36.69402,1.3916,40.07,-3.171405,0,36.45188,36.36547,37.21
101,2025,45,015,35,1006.289,36.51906,66.7,36.69402,1.47,60.73,-3.171405,0,36.46918,36.36547,37.23
101,2025,45,015,40,1006.289,36.45765,66.80235,36.69402,1.96,45.35,-3.171405,0,36.45188,36.36547,37.22
101,2025,45,015,45,1006.289,36.51906,66.93882,36.69402,1.6464,48.57,-2.774979,0,36.45188,36.36547,37.23
101,2025,45,015,50,1006.289,36.45765,67.07529,36.69402,1.9404,28.92,-3.171405,0,36.45188,36.36547,37.23
101,2025,45,015,55,1006.227,36.51906,67.04118,36.71132,2.5872,14.29,-3.171405,0,36.45188,36.34817,37.24
101,2025,45,016,0,1006.227,36.45765,67.14353,36.69402,2.9204,31.71,-2.774979,0,36.45188,36.34817,37.22
101,2025,45,016,5,1006.164,36.33482,66.83647,36.69402,2.5284,52.71,-3.171405,0,36.43458,36.34817,37.19
101,2025,45,016,10,1006.289,36.27341,66.76823,36.71132,2.352,41.96,-2.378553,0,36.45188,36.34817,37.2
101,2025,45,016,15,1006.227,36.45765,66.9047,36.71132,1.9404,34.2,-3.171405,0,36.45188,36.33081,37.2
101,2025,45,016,20,1006.289,36.33482,67.04118,36.71132,1.96,11.31,-3.171405,0,36.43458,36.33081,37.22
101,2025,45,016,25,1006.289,36.51906,67.10941,36.71132,1.7248,9.54,-3.171405,0,36.43458,36.33081,37.22
101,2025,45,016,30,1006.289,36.39623,67.00706,36.71132,1.6856,32.77,-3.171405,0,36.43458,36.33081,37.25
101,2025,45,016,35,1006.289,36.27341,66.97294,36.71132,1.3328,41.13,-3.171405,0,36.41733,36.33081,37.24
101,2025,45,016,40,1006.289,36.39623,67.04118,36.71132,1.1172,18.94,-2.378553,0,36.41733,36.31356,37.23
101,2025,45,016,45,1006.29,36.33501,67.07545,36.71236,1.4896,27.28,-2.774978,0,36.41837,36.31461,37.21
101,2025,45,016,50,1006.227,36.39642,67.10957,36.71236,1.372,10.17,-3.171404,0,36.41837,36.31461,37.2
101,2025,45,016,55,1006.29,36.45783,67.04134,36.69506,1.8228,18.94,-2.774978,0,36.41837,36.31461,37.19
101,2025,45,017,0,1006.29,36.45783,66.9731,36.71236,2.2344,17.61,-3.171404,0,36.41837,36.31461,37.23
101,2025,45,017,5,1006.29,36.39642,66.83663,36.71236,2.1756,31.9,-3.171404,0,36.41837,36.31461,37.21
101,2025,45,017,10,1006.227,36.45783,66.93898,36.71236,1.9208,13.59,-3.171404,0,36.43568,36.31461,37.21
101,2025,45,017,15,1006.29,36.33501,67.04134,36.69506,1.7052,25.39,-3.171404,0,36.43568,36.2973,37.21
101,2025,45,017,20,1006.227,36.39642,67.17781,36.69506,1.7444,16.21,-2.774978,0,36.41837,36.2973,37.21
101,2025,45,017,25,1006.227,36.39642,67.28016,36.69506,1.7248,34.4,-3.171404,0,36.41837,36.2973,37.21
101,2025,45,017,30,1006.227,36.39642,67.31428,36.69506,1.1564,26.99,-3.171404,0,36.40107,36.28,37.21
101,2025,45,017,35,1006.227,36.51924,67.31428,36.69506,1.0192,23.16,-3.567829,0,36.40107,36.28,37.21
101,2025,45,017,40,1006.29,36.51924,67.41663,36.67776,1.1172,351.7,-3.171404,0,36.40107,36.28,37.22
101,2025,45,017,45,1006.227,36.33501,67.51898,36.67776,1.7444,13.13,-3.171404,0,36.40107,36.28,37.2
101,2025,45,017,50,1006.165,36.39642,67.28016,36.67776,1.96,25.07,-3.171404,0,36.40107,36.2627,37.2
101,2025,45,017,55,1006.29,36.39642,67.21192,36.67776,2.0188,354.5,-3.171404,0,36.40107,36.28,37.2
101,2025,45,018,0,1006.227,36.33501,67.07545,36.67776,1.7052,28.37,-2.774978,0,36.40107,36.28,37.2
